"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Idaho"	"16"	"57 years"	"57"	"Male"	"M"	"2013"	"2013"	77	10087	763.4
	"Idaho"	"16"	"57 years"	"57"	"Male"	"M"	"2014"	"2014"	84	10279	817.2
	"Idaho"	"16"	"57 years"	"57"	"Male"	"M"	"2015"	"2015"	72	10325	697.3
	"Idaho"	"16"	"57 years"	"57"	"Male"	"M"	"2016"	"2016"	95	10280	924.1
	"Idaho"	"16"	"57 years"	"57"	"Male"	"M"	"2017"	"2017"	76	10916	696.2
	"Idaho"	"16"	"57 years"	"57"	"Male"	"M"	"2018"	"2018"	71	10820	656.2
	"Idaho"	"16"	"57 years"	"57"	"Male"	"M"	"2019"	"2019"	66	10793	611.5
	"Idaho"	"16"	"57 years"	"57"	"Male"	"M"	"2020 "	"2020"	95	10564	899.3
	"Idaho"	"16"	"58 years"	"58"	"Male"	"M"	"2013"	"2013"	87	10048	865.8
	"Idaho"	"16"	"58 years"	"58"	"Male"	"M"	"2014"	"2014"	83	10094	822.3
	"Idaho"	"16"	"58 years"	"58"	"Male"	"M"	"2015"	"2015"	92	10329	890.7
	"Idaho"	"16"	"58 years"	"58"	"Male"	"M"	"2016"	"2016"	91	10432	872.3
	"Idaho"	"16"	"58 years"	"58"	"Male"	"M"	"2017"	"2017"	84	10383	809.0
	"Idaho"	"16"	"58 years"	"58"	"Male"	"M"	"2018"	"2018"	91	10996	827.6
	"Idaho"	"16"	"58 years"	"58"	"Male"	"M"	"2019"	"2019"	85	11003	772.5
	"Idaho"	"16"	"58 years"	"58"	"Male"	"M"	"2020 "	"2020"	93	10961	848.5
	"Idaho"	"16"	"59 years"	"59"	"Male"	"M"	"2013"	"2013"	111	9803	1132.3
	"Idaho"	"16"	"59 years"	"59"	"Male"	"M"	"2014"	"2014"	93	10039	926.4
	"Idaho"	"16"	"59 years"	"59"	"Male"	"M"	"2015"	"2015"	99	10131	977.2
	"Idaho"	"16"	"59 years"	"59"	"Male"	"M"	"2016"	"2016"	90	10407	864.8
	"Idaho"	"16"	"59 years"	"59"	"Male"	"M"	"2017"	"2017"	100	10381	963.3
	"Idaho"	"16"	"59 years"	"59"	"Male"	"M"	"2018"	"2018"	72	10456	688.6
	"Idaho"	"16"	"59 years"	"59"	"Male"	"M"	"2019"	"2019"	92	11133	826.4
	"Idaho"	"16"	"59 years"	"59"	"Male"	"M"	"2020 "	"2020"	104	11147	933.0
	"Idaho"	"16"	"60 years"	"60"	"Male"	"M"	"2013"	"2013"	116	9841	1178.7
	"Idaho"	"16"	"60 years"	"60"	"Male"	"M"	"2014"	"2014"	98	9784	1001.6
	"Idaho"	"16"	"60 years"	"60"	"Male"	"M"	"2015"	"2015"	99	10063	983.8
	"Idaho"	"16"	"60 years"	"60"	"Male"	"M"	"2016"	"2016"	83	10160	816.9
	"Idaho"	"16"	"60 years"	"60"	"Male"	"M"	"2017"	"2017"	95	10521	903.0
	"Idaho"	"16"	"60 years"	"60"	"Male"	"M"	"2018"	"2018"	123	10444	1177.7
	"Idaho"	"16"	"60 years"	"60"	"Male"	"M"	"2019"	"2019"	111	10604	1046.8
	"Idaho"	"16"	"60 years"	"60"	"Male"	"M"	"2020 "	"2020"	121	11287	1072.0
	"Idaho"	"16"	"61 years"	"61"	"Male"	"M"	"2013"	"2013"	121	9472	1277.4
	"Idaho"	"16"	"61 years"	"61"	"Male"	"M"	"2014"	"2014"	99	9818	1008.4
	"Idaho"	"16"	"61 years"	"61"	"Male"	"M"	"2015"	"2015"	129	9788	1317.9
	"Idaho"	"16"	"61 years"	"61"	"Male"	"M"	"2016"	"2016"	113	10102	1118.6
	"Idaho"	"16"	"61 years"	"61"	"Male"	"M"	"2017"	"2017"	99	10188	971.7
	"Idaho"	"16"	"61 years"	"61"	"Male"	"M"	"2018"	"2018"	118	10597	1113.5
	"Idaho"	"16"	"61 years"	"61"	"Male"	"M"	"2019"	"2019"	126	10574	1191.6
	"Idaho"	"16"	"61 years"	"61"	"Male"	"M"	"2020 "	"2020"	111	10757	1031.9
	"Idaho"	"16"	"62 years"	"62"	"Male"	"M"	"2013"	"2013"	130	9032	1439.3
	"Idaho"	"16"	"62 years"	"62"	"Male"	"M"	"2014"	"2014"	99	9479	1044.4
	"Idaho"	"16"	"62 years"	"62"	"Male"	"M"	"2015"	"2015"	119	9839	1209.5
	"Idaho"	"16"	"62 years"	"62"	"Male"	"M"	"2016"	"2016"	111	9877	1123.8
	"Idaho"	"16"	"62 years"	"62"	"Male"	"M"	"2017"	"2017"	127	10115	1255.6
	"Idaho"	"16"	"62 years"	"62"	"Male"	"M"	"2018"	"2018"	111	10301	1077.6
	"Idaho"	"16"	"62 years"	"62"	"Male"	"M"	"2019"	"2019"	112	10771	1039.8
	"Idaho"	"16"	"62 years"	"62"	"Male"	"M"	"2020 "	"2020"	153	10684	1432.0
	"Idaho"	"16"	"63 years"	"63"	"Male"	"M"	"2013"	"2013"	108	8785	1229.4
	"Idaho"	"16"	"63 years"	"63"	"Male"	"M"	"2014"	"2014"	109	9036	1206.3
	"Idaho"	"16"	"63 years"	"63"	"Male"	"M"	"2015"	"2015"	118	9395	1256.0
	"Idaho"	"16"	"63 years"	"63"	"Male"	"M"	"2016"	"2016"	111	9920	1119.0
	"Idaho"	"16"	"63 years"	"63"	"Male"	"M"	"2017"	"2017"	128	9882	1295.3
	"Idaho"	"16"	"63 years"	"63"	"Male"	"M"	"2018"	"2018"	145	10164	1426.6
	"Idaho"	"16"	"63 years"	"63"	"Male"	"M"	"2019"	"2019"	113	10443	1082.1
	"Idaho"	"16"	"63 years"	"63"	"Male"	"M"	"2020 "	"2020"	139	10873	1278.4
	"Idaho"	"16"	"64 years"	"64"	"Male"	"M"	"2013"	"2013"	110	8622	1275.8
	"Idaho"	"16"	"64 years"	"64"	"Male"	"M"	"2014"	"2014"	117	8788	1331.4
	"Idaho"	"16"	"64 years"	"64"	"Male"	"M"	"2015"	"2015"	133	9000	1477.8
	"Idaho"	"16"	"64 years"	"64"	"Male"	"M"	"2016"	"2016"	124	9424	1315.8
	"Idaho"	"16"	"64 years"	"64"	"Male"	"M"	"2017"	"2017"	139	9913	1402.2
	"Idaho"	"16"	"64 years"	"64"	"Male"	"M"	"2018"	"2018"	131	9964	1314.7
	"Idaho"	"16"	"64 years"	"64"	"Male"	"M"	"2019"	"2019"	134	10305	1300.3
	"Idaho"	"16"	"64 years"	"64"	"Male"	"M"	"2020 "	"2020"	148	10629	1392.4
	"Idaho"	"16"	"65 years"	"65"	"Male"	"M"	"2013"	"2013"	111	8777	1264.7
	"Idaho"	"16"	"65 years"	"65"	"Male"	"M"	"2014"	"2014"	115	8677	1325.3
	"Idaho"	"16"	"65 years"	"65"	"Male"	"M"	"2015"	"2015"	107	8813	1214.1
	"Idaho"	"16"	"65 years"	"65"	"Male"	"M"	"2016"	"2016"	129	9077	1421.2
	"Idaho"	"16"	"65 years"	"65"	"Male"	"M"	"2017"	"2017"	140	9485	1476.0
	"Idaho"	"16"	"65 years"	"65"	"Male"	"M"	"2018"	"2018"	165	9981	1653.1
	"Idaho"	"16"	"65 years"	"65"	"Male"	"M"	"2019"	"2019"	124	10117	1225.7
	"Idaho"	"16"	"65 years"	"65"	"Male"	"M"	"2020 "	"2020"	134	10480	1278.6
	"Idaho"	"16"	"66 years"	"66"	"Male"	"M"	"2013"	"2013"	137	9089	1507.3
	"Idaho"	"16"	"66 years"	"66"	"Male"	"M"	"2014"	"2014"	117	8761	1335.5
	"Idaho"	"16"	"66 years"	"66"	"Male"	"M"	"2015"	"2015"	133	8715	1526.1
	"Idaho"	"16"	"66 years"	"66"	"Male"	"M"	"2016"	"2016"	129	8828	1461.3
	"Idaho"	"16"	"66 years"	"66"	"Male"	"M"	"2017"	"2017"	119	9059	1313.6
	"Idaho"	"16"	"66 years"	"66"	"Male"	"M"	"2018"	"2018"	166	9558	1736.8
	"Idaho"	"16"	"66 years"	"66"	"Male"	"M"	"2019"	"2019"	141	10039	1404.5
	"Idaho"	"16"	"66 years"	"66"	"Male"	"M"	"2020 "	"2020"	164	10217	1605.2
	"Idaho"	"16"	"67 years"	"67"	"Male"	"M"	"2013"	"2013"	102	6646	1534.8
	"Idaho"	"16"	"67 years"	"67"	"Male"	"M"	"2014"	"2014"	118	8998	1311.4
	"Idaho"	"16"	"67 years"	"67"	"Male"	"M"	"2015"	"2015"	142	8729	1626.8
	"Idaho"	"16"	"67 years"	"67"	"Male"	"M"	"2016"	"2016"	130	8691	1495.8
	"Idaho"	"16"	"67 years"	"67"	"Male"	"M"	"2017"	"2017"	169	8839	1912.0
	"Idaho"	"16"	"67 years"	"67"	"Male"	"M"	"2018"	"2018"	136	9078	1498.1
	"Idaho"	"16"	"67 years"	"67"	"Male"	"M"	"2019"	"2019"	131	9569	1369.0
	"Idaho"	"16"	"67 years"	"67"	"Male"	"M"	"2020 "	"2020"	173	10097	1713.4
	"Idaho"	"16"	"68 years"	"68"	"Male"	"M"	"2013"	"2013"	118	6533	1806.2
	"Idaho"	"16"	"68 years"	"68"	"Male"	"M"	"2014"	"2014"	118	6695	1762.5
	"Idaho"	"16"	"68 years"	"68"	"Male"	"M"	"2015"	"2015"	116	8949	1296.2
	"Idaho"	"16"	"68 years"	"68"	"Male"	"M"	"2016"	"2016"	158	8752	1805.3
	"Idaho"	"16"	"68 years"	"68"	"Male"	"M"	"2017"	"2017"	135	8616	1566.9
	"Idaho"	"16"	"68 years"	"68"	"Male"	"M"	"2018"	"2018"	165	8854	1863.6
	"Idaho"	"16"	"68 years"	"68"	"Male"	"M"	"2019"	"2019"	176	9083	1937.7
	"Idaho"	"16"	"68 years"	"68"	"Male"	"M"	"2020 "	"2020"	181	9689	1868.1
	"Idaho"	"16"	"69 years"	"69"	"Male"	"M"	"2013"	"2013"	136	6442	2111.1
	"Idaho"	"16"	"69 years"	"69"	"Male"	"M"	"2014"	"2014"	128	6506	1967.4
	"Idaho"	"16"	"69 years"	"69"	"Male"	"M"	"2015"	"2015"	129	6645	1941.3
	"Idaho"	"16"	"69 years"	"69"	"Male"	"M"	"2016"	"2016"	155	8860	1749.4
	"Idaho"	"16"	"69 years"	"69"	"Male"	"M"	"2017"	"2017"	161	8623	1867.1
	"Idaho"	"16"	"69 years"	"69"	"Male"	"M"	"2018"	"2018"	185	8614	2147.7
	"Idaho"	"16"	"69 years"	"69"	"Male"	"M"	"2019"	"2019"	151	8853	1705.6
	"Idaho"	"16"	"69 years"	"69"	"Male"	"M"	"2020 "	"2020"	160	9119	1754.6
	"Idaho"	"16"	"70 years"	"70"	"Male"	"M"	"2013"	"2013"	132	6615	1995.5
	"Idaho"	"16"	"70 years"	"70"	"Male"	"M"	"2014"	"2014"	133	6421	2071.3
	"Idaho"	"16"	"70 years"	"70"	"Male"	"M"	"2015"	"2015"	121	6443	1878.0
	"Idaho"	"16"	"70 years"	"70"	"Male"	"M"	"2016"	"2016"	120	6682	1795.9
	"Idaho"	"16"	"70 years"	"70"	"Male"	"M"	"2017"	"2017"	181	8994	2012.5
	"Idaho"	"16"	"70 years"	"70"	"Male"	"M"	"2018"	"2018"	161	8636	1864.3
	"Idaho"	"16"	"70 years"	"70"	"Male"	"M"	"2019"	"2019"	184	8594	2141.0
	"Idaho"	"16"	"70 years"	"70"	"Male"	"M"	"2020 "	"2020"	183	8845	2069.0
	"Idaho"	"16"	"71 years"	"71"	"Male"	"M"	"2013"	"2013"	134	5674	2361.6
	"Idaho"	"16"	"71 years"	"71"	"Male"	"M"	"2014"	"2014"	146	6543	2231.4
	"Idaho"	"16"	"71 years"	"71"	"Male"	"M"	"2015"	"2015"	155	6315	2454.5
	"Idaho"	"16"	"71 years"	"71"	"Male"	"M"	"2016"	"2016"	139	6403	2170.9
	"Idaho"	"16"	"71 years"	"71"	"Male"	"M"	"2017"	"2017"	129	6397	2016.6
	"Idaho"	"16"	"71 years"	"71"	"Male"	"M"	"2018"	"2018"	206	8908	2312.5
	"Idaho"	"16"	"71 years"	"71"	"Male"	"M"	"2019"	"2019"	170	8501	1999.8
	"Idaho"	"16"	"71 years"	"71"	"Male"	"M"	"2020 "	"2020"	207	8559	2418.5
	"Idaho"	"16"	"72 years"	"72"	"Male"	"M"	"2013"	"2013"	122	5211	2341.2
	"Idaho"	"16"	"72 years"	"72"	"Male"	"M"	"2014"	"2014"	170	5654	3006.7
	"Idaho"	"16"	"72 years"	"72"	"Male"	"M"	"2015"	"2015"	160	6439	2484.9
	"Idaho"	"16"	"72 years"	"72"	"Male"	"M"	"2016"	"2016"	154	6275	2454.2
	"Idaho"	"16"	"72 years"	"72"	"Male"	"M"	"2017"	"2017"	159	6359	2500.4
	"Idaho"	"16"	"72 years"	"72"	"Male"	"M"	"2018"	"2018"	155	6393	2424.5
	"Idaho"	"16"	"72 years"	"72"	"Male"	"M"	"2019"	"2019"	199	8841	2250.9
	"Idaho"	"16"	"72 years"	"72"	"Male"	"M"	"2020 "	"2020"	217	8479	2559.3
	"Idaho"	"16"	"73 years"	"73"	"Male"	"M"	"2013"	"2013"	121	4919	2459.8
	"Idaho"	"16"	"73 years"	"73"	"Male"	"M"	"2014"	"2014"	135	5093	2650.7
	"Idaho"	"16"	"73 years"	"73"	"Male"	"M"	"2015"	"2015"	166	5535	2999.1
	"Idaho"	"16"	"73 years"	"73"	"Male"	"M"	"2016"	"2016"	154	6300	2444.4
	"Idaho"	"16"	"73 years"	"73"	"Male"	"M"	"2017"	"2017"	168	6067	2769.1
	"Idaho"	"16"	"73 years"	"73"	"Male"	"M"	"2018"	"2018"	159	6260	2539.9
	"Idaho"	"16"	"73 years"	"73"	"Male"	"M"	"2019"	"2019"	162	6265	2585.8
	"Idaho"	"16"	"73 years"	"73"	"Male"	"M"	"2020 "	"2020"	277	8836	3134.9
	"Idaho"	"16"	"74 years"	"74"	"Male"	"M"	"2013"	"2013"	141	4712	2992.4
	"Idaho"	"16"	"74 years"	"74"	"Male"	"M"	"2014"	"2014"	147	4869	3019.1
	"Idaho"	"16"	"74 years"	"74"	"Male"	"M"	"2015"	"2015"	138	4992	2764.4
	"Idaho"	"16"	"74 years"	"74"	"Male"	"M"	"2016"	"2016"	165	5442	3032.0
	"Idaho"	"16"	"74 years"	"74"	"Male"	"M"	"2017"	"2017"	209	6198	3372.1
	"Idaho"	"16"	"74 years"	"74"	"Male"	"M"	"2018"	"2018"	171	5972	2863.4
	"Idaho"	"16"	"74 years"	"74"	"Male"	"M"	"2019"	"2019"	176	6128	2872.1
	"Idaho"	"16"	"74 years"	"74"	"Male"	"M"	"2020 "	"2020"	202	6208	3253.9
	"Idaho"	"16"	"75 years"	"75"	"Male"	"M"	"2013"	"2013"	135	4259	3169.8
	"Idaho"	"16"	"75 years"	"75"	"Male"	"M"	"2014"	"2014"	163	4607	3538.1
	"Idaho"	"16"	"75 years"	"75"	"Male"	"M"	"2015"	"2015"	166	4747	3496.9
	"Idaho"	"16"	"75 years"	"75"	"Male"	"M"	"2016"	"2016"	182	4915	3703.0
	"Idaho"	"16"	"75 years"	"75"	"Male"	"M"	"2017"	"2017"	191	5294	3607.9
	"Idaho"	"16"	"75 years"	"75"	"Male"	"M"	"2018"	"2018"	180	6092	2954.7
	"Idaho"	"16"	"75 years"	"75"	"Male"	"M"	"2019"	"2019"	209	5815	3594.2
	"Idaho"	"16"	"75 years"	"75"	"Male"	"M"	"2020 "	"2020"	211	6068	3477.3
	"Idaho"	"16"	"76 years"	"76"	"Male"	"M"	"2013"	"2013"	167	3885	4298.6
	"Idaho"	"16"	"76 years"	"76"	"Male"	"M"	"2014"	"2014"	164	4100	4000.0
	"Idaho"	"16"	"76 years"	"76"	"Male"	"M"	"2015"	"2015"	158	4453	3548.2
	"Idaho"	"16"	"76 years"	"76"	"Male"	"M"	"2016"	"2016"	164	4583	3578.4
	"Idaho"	"16"	"76 years"	"76"	"Male"	"M"	"2017"	"2017"	176	4705	3740.7
	"Idaho"	"16"	"76 years"	"76"	"Male"	"M"	"2018"	"2018"	202	5179	3900.4
	"Idaho"	"16"	"76 years"	"76"	"Male"	"M"	"2019"	"2019"	235	5909	3977.0
	"Idaho"	"16"	"76 years"	"76"	"Male"	"M"	"2020 "	"2020"	224	5704	3927.1
	"Idaho"	"16"	"77 years"	"77"	"Male"	"M"	"2013"	"2013"	159	3606	4409.3
	"Idaho"	"16"	"77 years"	"77"	"Male"	"M"	"2014"	"2014"	171	3742	4569.7
	"Idaho"	"16"	"77 years"	"77"	"Male"	"M"	"2015"	"2015"	150	3965	3783.1
	"Idaho"	"16"	"77 years"	"77"	"Male"	"M"	"2016"	"2016"	212	4283	4949.8
	"Idaho"	"16"	"77 years"	"77"	"Male"	"M"	"2017"	"2017"	203	4359	4657.0
	"Idaho"	"16"	"77 years"	"77"	"Male"	"M"	"2018"	"2018"	191	4544	4203.3
	"Idaho"	"16"	"77 years"	"77"	"Male"	"M"	"2019"	"2019"	213	4965	4290.0
	"Idaho"	"16"	"77 years"	"77"	"Male"	"M"	"2020 "	"2020"	263	5754	4570.7
	"Idaho"	"16"	"78 years"	"78"	"Male"	"M"	"2013"	"2013"	172	3367	5108.4
	"Idaho"	"16"	"78 years"	"78"	"Male"	"M"	"2014"	"2014"	154	3482	4422.7
	"Idaho"	"16"	"78 years"	"78"	"Male"	"M"	"2015"	"2015"	176	3613	4871.3
	"Idaho"	"16"	"78 years"	"78"	"Male"	"M"	"2016"	"2016"	177	3849	4598.6
	"Idaho"	"16"	"78 years"	"78"	"Male"	"M"	"2017"	"2017"	176	4166	4224.7
	"Idaho"	"16"	"78 years"	"78"	"Male"	"M"	"2018"	"2018"	212	4237	5003.5
	"Idaho"	"16"	"78 years"	"78"	"Male"	"M"	"2019"	"2019"	192	4408	4355.7
	"Idaho"	"16"	"78 years"	"78"	"Male"	"M"	"2020 "	"2020"	258	4847	5322.9
	"Idaho"	"16"	"79 years"	"79"	"Male"	"M"	"2013"	"2013"	137	2978	4600.4
	"Idaho"	"16"	"79 years"	"79"	"Male"	"M"	"2014"	"2014"	168	3253	5164.5
	"Idaho"	"16"	"79 years"	"79"	"Male"	"M"	"2015"	"2015"	172	3337	5154.3
	"Idaho"	"16"	"79 years"	"79"	"Male"	"M"	"2016"	"2016"	179	3423	5229.3
	"Idaho"	"16"	"79 years"	"79"	"Male"	"M"	"2017"	"2017"	190	3632	5231.3
	"Idaho"	"16"	"79 years"	"79"	"Male"	"M"	"2018"	"2018"	188	3982	4721.2
	"Idaho"	"16"	"79 years"	"79"	"Male"	"M"	"2019"	"2019"	191	4021	4750.1
	"Idaho"	"16"	"79 years"	"79"	"Male"	"M"	"2020 "	"2020"	246	4207	5847.4
	"Idaho"	"16"	"80 years"	"80"	"Male"	"M"	"2013"	"2013"	165	2858	5773.3
	"Idaho"	"16"	"80 years"	"80"	"Male"	"M"	"2014"	"2014"	155	2829	5479.0
	"Idaho"	"16"	"80 years"	"80"	"Male"	"M"	"2015"	"2015"	179	3079	5813.6
	"Idaho"	"16"	"80 years"	"80"	"Male"	"M"	"2016"	"2016"	201	3221	6240.3
	"Idaho"	"16"	"80 years"	"80"	"Male"	"M"	"2017"	"2017"	175	3265	5359.9
	"Idaho"	"16"	"80 years"	"80"	"Male"	"M"	"2018"	"2018"	191	3508	5444.7
	"Idaho"	"16"	"80 years"	"80"	"Male"	"M"	"2019"	"2019"	227	3822	5939.3
	"Idaho"	"16"	"80 years"	"80"	"Male"	"M"	"2020 "	"2020"	224	3878	5776.2
	"Idaho"	"16"	"81 years"	"81"	"Male"	"M"	"2013"	"2013"	158	2613	6046.7
	"Idaho"	"16"	"81 years"	"81"	"Male"	"M"	"2014"	"2014"	180	2714	6632.3
	"Idaho"	"16"	"81 years"	"81"	"Male"	"M"	"2015"	"2015"	178	2677	6649.2
	"Idaho"	"16"	"81 years"	"81"	"Male"	"M"	"2016"	"2016"	195	2893	6740.4
	"Idaho"	"16"	"81 years"	"81"	"Male"	"M"	"2017"	"2017"	208	2974	6993.9
	"Idaho"	"16"	"81 years"	"81"	"Male"	"M"	"2018"	"2018"	193	3063	6301.0
	"Idaho"	"16"	"81 years"	"81"	"Male"	"M"	"2019"	"2019"	204	3321	6142.7
	"Idaho"	"16"	"81 years"	"81"	"Male"	"M"	"2020 "	"2020"	264	3651	7230.9
	"Idaho"	"16"	"82 years"	"82"	"Male"	"M"	"2013"	"2013"	168	2326	7222.7
	"Idaho"	"16"	"82 years"	"82"	"Male"	"M"	"2014"	"2014"	148	2504	5910.5
	"Idaho"	"16"	"82 years"	"82"	"Male"	"M"	"2015"	"2015"	185	2560	7226.6
	"Idaho"	"16"	"82 years"	"82"	"Male"	"M"	"2016"	"2016"	178	2534	7024.5
	"Idaho"	"16"	"82 years"	"82"	"Male"	"M"	"2017"	"2017"	202	2754	7334.8
	"Idaho"	"16"	"82 years"	"82"	"Male"	"M"	"2018"	"2018"	203	2800	7250.0
	"Idaho"	"16"	"82 years"	"82"	"Male"	"M"	"2019"	"2019"	226	2891	7817.4
	"Idaho"	"16"	"82 years"	"82"	"Male"	"M"	"2020 "	"2020"	254	3139	8091.7
	"Idaho"	"16"	"83 years"	"83"	"Male"	"M"	"2013"	"2013"	169	2132	7926.8
	"Idaho"	"16"	"83 years"	"83"	"Male"	"M"	"2014"	"2014"	155	2139	7246.4
	"Idaho"	"16"	"83 years"	"83"	"Male"	"M"	"2015"	"2015"	198	2338	8468.8
	"Idaho"	"16"	"83 years"	"83"	"Male"	"M"	"2016"	"2016"	179	2391	7486.4
	"Idaho"	"16"	"83 years"	"83"	"Male"	"M"	"2017"	"2017"	187	2293	8155.3
	"Idaho"	"16"	"83 years"	"83"	"Male"	"M"	"2018"	"2018"	195	2566	7599.4
	"Idaho"	"16"	"83 years"	"83"	"Male"	"M"	"2019"	"2019"	198	2575	7689.3
	"Idaho"	"16"	"83 years"	"83"	"Male"	"M"	"2020 "	"2020"	229	2670	8576.8
	"Idaho"	"16"	"84 years"	"84"	"Male"	"M"	"2013"	"2013"	162	1942	8341.9
	"Idaho"	"16"	"84 years"	"84"	"Male"	"M"	"2014"	"2014"	164	1977	8295.4
	"Idaho"	"16"	"84 years"	"84"	"Male"	"M"	"2015"	"2015"	184	1988	9255.5
	"Idaho"	"16"	"84 years"	"84"	"Male"	"M"	"2016"	"2016"	185	2192	8439.8
	"Idaho"	"16"	"84 years"	"84"	"Male"	"M"	"2017"	"2017"	203	2208	9193.8
	"Idaho"	"16"	"84 years"	"84"	"Male"	"M"	"2018"	"2018"	201	2145	9370.6
	"Idaho"	"16"	"84 years"	"84"	"Male"	"M"	"2019"	"2019"	198	2360	8389.8
	"Idaho"	"16"	"84 years"	"84"	"Male"	"M"	"2020 "	"2020"	226	2381	9491.8
	"Idaho"	"16"	"85 years"	"85"	"Male"	"M"	"2013"	"2013"	174	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"Male"	"M"	"2014"	"2014"	174	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"Male"	"M"	"2015"	"2015"	180	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"Male"	"M"	"2016"	"2016"	173	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"Male"	"M"	"2017"	"2017"	206	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"Male"	"M"	"2018"	"2018"	188	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"Male"	"M"	"2019"	"2019"	197	Not Applicable	Not Applicable
	"Idaho"	"16"	"85 years"	"85"	"Male"	"M"	"2020 "	"2020"	214	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"Male"	"M"	"2013"	"2013"	166	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"Male"	"M"	"2014"	"2014"	181	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"Male"	"M"	"2015"	"2015"	191	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"Male"	"M"	"2016"	"2016"	153	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"Male"	"M"	"2017"	"2017"	199	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"Male"	"M"	"2018"	"2018"	184	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"Male"	"M"	"2019"	"2019"	188	Not Applicable	Not Applicable
	"Idaho"	"16"	"86 years"	"86"	"Male"	"M"	"2020 "	"2020"	218	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"Male"	"M"	"2013"	"2013"	182	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"Male"	"M"	"2014"	"2014"	157	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"Male"	"M"	"2015"	"2015"	155	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"Male"	"M"	"2016"	"2016"	180	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"Male"	"M"	"2017"	"2017"	196	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"Male"	"M"	"2018"	"2018"	170	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"Male"	"M"	"2019"	"2019"	192	Not Applicable	Not Applicable
	"Idaho"	"16"	"87 years"	"87"	"Male"	"M"	"2020 "	"2020"	219	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"Male"	"M"	"2013"	"2013"	157	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"Male"	"M"	"2014"	"2014"	173	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"Male"	"M"	"2015"	"2015"	147	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"Male"	"M"	"2016"	"2016"	194	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"Male"	"M"	"2017"	"2017"	191	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"Male"	"M"	"2018"	"2018"	169	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"Male"	"M"	"2019"	"2019"	159	Not Applicable	Not Applicable
	"Idaho"	"16"	"88 years"	"88"	"Male"	"M"	"2020 "	"2020"	235	Not Applicable	Not Applicable
	"Idaho"	"16"	"89 years"	"89"	"Male"	"M"	"2013"	"2013"	166	Not Applicable	Not Applicable
	"Idaho"	"16"	"89 years"	"89"	"Male"	"M"	"2014"	"2014"	145	Not Applicable	Not Applicable
	"Idaho"	"16"	"89 years"	"89"	"Male"	"M"	"2015"	"2015"	146	Not Applicable	Not Applicable
	"Idaho"	"16"	"89 years"	"89"	"Male"	"M"	"2016"	"2016"	176	Not Applicable	Not Applicable
	"Idaho"	"16"	"89 years"	"89"	"Male"	"M"	"2017"	"2017"	185	Not Applicable	Not Applicable
	"Idaho"	"16"	"89 years"	"89"	"Male"	"M"	"2018"	"2018"	159	Not Applicable	Not Applicable
	"Idaho"	"16"	"89 years"	"89"	"Male"	"M"	"2019"	"2019"	179	Not Applicable	Not Applicable
	"Idaho"	"16"	"89 years"	"89"	"Male"	"M"	"2020 "	"2020"	200	Not Applicable	Not Applicable
	"Idaho"	"16"	"90 years"	"90"	"Male"	"M"	"2013"	"2013"	122	Not Applicable	Not Applicable
	"Idaho"	"16"	"90 years"	"90"	"Male"	"M"	"2014"	"2014"	151	Not Applicable	Not Applicable
	"Idaho"	"16"	"90 years"	"90"	"Male"	"M"	"2015"	"2015"	138	Not Applicable	Not Applicable
